sample_id,split,gender,discipline,clinical_experience,country,question_type,prompt,question,question_clean,answer_options,correct_answer,answer_rationale,specialty,region_specific,mentions_Africa,mentions_age,mentions_gender,tier,neg_percent,quality,rated_african,rated_correct,rated_omission,rated_hallucination,rated_reasonable,rated_harmful,rated_bias,version
d66f885253d32554cedce96ecc8394d4a73f7d9eae56e8b59fbdcc532c11b32b,train,Female,None,None,ZA,consumer_queries,Your male neighbor complains of curved erection and thinks he has Peyronie’s Disease and is going to visit the nearest doctor. Question: ,Is Peyronie's a chronic disease with lifetime treatment or can it be cured?,Is Peyronie's a chronic disease with lifetime treatment or can it be cured?,,,,Urology,,0.0,0.0,0.0,crowdsourced,0.0,True,,,,,,,,v3
081d92f07451e6019735f6b893a35efcdbeeee0f88d5a900989b497f58a7fe66,train,Female,Non-Health,Consultant,ZA,consumer_queries,"Your neighbor's child complains of weight loss, stunted growth and thinks she has Malnutrition and is going to visit the nearest doctor. Question: ",How can we address the underlying causes of malnutrition to prevent it from recurring in the future?,How can we address the underlying causes of malnutrition to prevent it from recurring in the future?,,,,Pathology,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
ed8c268864e4f4c99a1b7971cbc0472ad2df4c5e60e990b6cfc5ab103ce9d950,train,Male,Other Health Professions,Consultant,UG,consumer_queries,Your female roommate complains of loss of skin pigmentation in patches and thinks she has Vitiligo and is going to visit the nearest doctor. Question: ,Can you provide information or resources about support groups or counseling services for individuals with vitiligo?,Can you provide information or resources about support groups or counseling services for individuals with vitiligo?,,,,Plastic_Surgery,,0.0,0.0,0.0,crowdsourced,0.0,True,,,,,,,,v3
d2c93b66a1f005ae949e23097d4220fc9bd267aadeb1e47d54400b56b6dd77bf,train,Female,Pharmacy,Other,ZA,consumer_queries,"Your female classmate complains of fatigue, weakness and thinks she has Nutritional Deficiencies and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.","How often can I get my blood levels checked? Nutritional deficiencies can cause changes in blood levels, so it's important to check for any abnormalities","How often can I get my blood levels checked? Nutritional deficiencies can cause changes in blood levels, so it's important to check for any abnormalities",,,,,,0.0,0.0,0.0,crowdsourced,0.33,,,,,,,,,v3
cc3c1bcda378770c9bd35cd8acf251f3d77646684ec34f1cb40f0462231f61d8,train,Male,Medicine,Student,KE,consumer_queries,"Your female coworker complains of persistent cough, night sweats and thinks she has Tuberculosis and is going to visit the nearest doctor. Question: ",What is the risk of transmitting this to my newborn daughter?,What is the risk of transmitting this to my newborn daughter?,,,,Pathology,,0.0,0.0,1.0,crowdsourced,0.0,,,,,,,,,v3
959998312a078f3d9b632445af5c387eb59d7e62832a5062b4767a03afcc3158,train,Female,Nursing,,KE,consumer_queries,"Your female coworker complains of chest pain, difficulty breathing and thinks she has Chest Pain from Respiratory Conditions and is going to visit the nearest doctor. Question: ","Could these symptoms be indicative of a more serious underlying condition, and what diagnostic tests or follow-up appointments should I consider to rule out any potential complications?","Could these symptoms be indicative of a more serious underlying condition, and what diagnostic tests or follow-up appointments should I consider to rule out any potential complications?",,,,Anesthesiology,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
1717fdaf38ddd293d912f3ff0e19d8f2521db17d4343ea53fc737312b1351438,train,Female,Health Research,Licensed Professional,KE,consumer_queries,"Your male coworker complains of fever, weakness, abdominal pain and thinks he has Typhoid Fever and is going to visit the nearest doctor. Question: ",What can I use to treat my symptoms at home?  ,What can I use to treat my symptoms at home? ,,,,Other,,0.0,0.0,0.0,crowdsourced,0.25,,,,,,,,,v3
099e1a32e0a09091052a828455aed49cb95c3766639160fac278fd16bbf19840,train,Female,,,ZA,consumer_queries,Your female colleague complains of heavy bleeding during or after birth and thinks she has Obstetric Hemorrhage and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.,Is she loosing a lot of blood because she's being bleeding a lot?,Is she loosing a lot of blood because she's being bleeding a lot?,,,,,,0.0,0.0,0.0,crowdsourced,1.0,,,,,,,,,v3
977b9106b319208f4937bdc168db95f3fc37a565593fd717b3165b0f21e0f107,train,Male,Other Health Professions,Consultant,UG,consumer_queries,"Your male friend complains of memory loss, confusion and thinks he has Dementia and is going to visit the nearest doctor. Question: ","What are the potential reversible causes or contributing factors to my symptoms of memory loss and confusion, and how can they be addressed?","What are the potential reversible causes or contributing factors to my symptoms of memory loss and confusion, and how can they be addressed?",,,,Neurology,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
7516b4a9dad4bfd306215d209f08b6958c87a98414685b020684997a4b7eafcf,train,Female,Health Research,Licensed Professional,KE,consumer_queries,Your female coworker complains of overly large breasts causing pain/discomfort and thinks she has Breast hypertrophy and is going to visit the nearest doctor. Question: ,Will breast hypertrophy increase my risk of breast cancer?,Will breast hypertrophy increase my risk of breast cancer?,,,,Plastic_Surgery,,0.0,0.0,0.0,crowdsourced,0.25,,,,,,,,,v3
7b320501613ecd55d791c98b1d080abf544291f91f3bce8ac97598f8c125c3c8,train,Female,Health Research,Researcher,ZA,consumer_queries,"Your male flatmate complains of heart palpitations, fatigue and thinks he has Atrial Fibrillation and is going to visit the nearest doctor. Question: ",What are the potential long term effects of atrial fibrillation?,What are the potential long term effects of atrial fibrillation?,,,,Cardiology,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
ad002d7652ab1b6ee2e601369e6b8e9f38317cf44854d2f1b34db0d4f29b619a,train,Male,Medicine,Student,KE,consumer_queries,"Your male roommate complains of painful urination, discharge and thinks he has Genitourinary Infections and is going to visit the nearest doctor. Question: ",Should I inform any recent sexual partners about my symptoms and encourage them to seek medical evaluation and treatment?,Should I inform any recent sexual partners about my symptoms and encourage them to seek medical evaluation and treatment?,,,,Pathology,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
6a8b972cce8b92ce06af50eec9b35f6800ded2f67e7b8f34718b1103604cd696,train,Female,Non-Health,Consultant,ZA,consumer_queries,"Your female friend complains of weight loss, chronic weakness and thinks she has HIV/AIDS and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",How can I keep my family safe on a daily basis? How is this going to affect my sex life or relationship? ,How can I keep my family safe on a daily basis? How is this going to affect my sex life or relationship? ,,,,,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
29a01d848a40938b18484365ded4330369a6374f4da6cd5c246d98f979df28f6,train,Female,None,None,ZA,consumer_queries,"Your male coworker complains of swelling, redness, anaphylaxis and thinks he has Insect Sting Allergies and is going to visit the nearest doctor. Question: ",How to treat allergies?,How to treat allergies?,,,,Allergy_and_Immunology,,0.0,0.0,0.0,crowdsourced,0.11,False,,,,,,,,v3
9b68d544b4ae5bf51797828f9bb01174e871964faa2df4bdcda44302d6c43b52,train,Female,None,None,ZA,consumer_queries,"Your male flatmate complains of fatigue, weight loss and thinks he has HIV/AIDS and is going to visit the nearest doctor. Question: ",Is there other ways aside from sex and blood touching that a person can contact HIV/,Is there other ways aside from sex and blood touching that a person can contact HIV/,,,,Communicable_Disease,,0.0,0.0,0.0,crowdsourced,0.07,True,,,,,,,,v3
dd0567f042810dd9c9cc6d3dd99c341549bdbfb38b43a4e7cde9e2c093de33f3,train,Female,None,None,ZA,consumer_queries,Your female roommate complains of dark patches on the face and thinks she has Melasma and is going to visit the nearest doctor. Question: ,How is melasma cured and how dangerous it is? ,How is melasma cured and how dangerous it is? ,,,,Dermatology,,0.0,0.0,0.0,crowdsourced,0.07,True,,,,,,,,v3
2e9e9ab08cfd00b13c314f3b3835e0df2617d012a2ca74321e65ebe30c66e56c,train,Female,Non-Health,Other,LS,consumer_queries,"Your male coursemate complains of fever, chills, sweats and thinks he has Malaria and is going to visit the nearest doctor. Suggest an important question he might likely forget to ask. Please explain your question if needed. Don't ask generic questions.","If I am right Malaria is caused by germs found in drinking water and other edible stuff, is there a way of preventing it other than boiling drinking water before consumption?","If I am right Malaria is caused by germs found in drinking water and other edible stuff, is there a way of preventing it other than boiling drinking water before consumption?",,,,,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
89f173d0d186c48fe3117770319c42957ac22dfc27703149dc49ab1ad9b59986,train,Female,Medicine,Student,KE,consumer_queries,"Your male colleague complains of high fever, weakness and thinks he has Typhoid Fever and is going to visit the nearest doctor. Question: ",What are some of the serious complications of typhoid fever and what can I do to avoid getting them myself?,What are some of the serious complications of typhoid fever and what can I do to avoid getting them myself?,,,,Infectious_Disease,,0.0,0.0,0.0,crowdsourced,0.0,True,,,,,,,,v3
a7d7381b7d91216b5a9dad53f0b2b534ef9a2e50eb7732be0539c0140213bd99,train,Female,None,None,ZA,consumer_queries,"Your female coworker complains of persistent cough, night sweats and thinks she has Tuberculosis and is going to visit the nearest doctor. Question: ",What Are the Long-Term Effects of Tuberculosis?,What Are the Long-Term Effects of Tuberculosis?,,,,Pathology,,0.0,0.0,0.0,crowdsourced,0.0,True,,,,,,,,v3
88bc969a3cb4d15ccadbb42846233f5e688449537da5a6c110ccf84aa0f5e12b,train,Female,None,None,ZA,consumer_queries,"Your female colleague complains of jaundice, back pain and thinks she has Yellow fever and is going to visit the nearest doctor. Question: ",How to treat this pain ,How to treat this pain ,,,,Hemorrhagic_Fevers,,0.0,0.0,0.0,crowdsourced,0.03,True,,,,,,,,v3
b21996c4fcd064e9649794be811e5ff26a25b79f1e92639386272ce505132b0c,train,Male,Non-Health,Consultant,KE,consumer_queries,"Your female classmate complains of high fever, abdominal pain and thinks she has Typhoid Fever and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",What kinds of tests do I need?,What kinds of tests do I need?,,,,,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
5d9ef81a206682c1d29fda0858b5b8b45c25a73fe20c58c814f1972c3f175f36,train,Female,Non-Health,Other,LS,consumer_queries,"Your female coworker complains of eye pain, vision loss and thinks she has Eye Conditions (e.g., Trachoma) and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.","Is this a deficiency caused by something in the diet, if yes can it be cured by improving the diet?","Is this a deficiency caused by something in the diet, if yes can it be cured by improving the diet?",,,,,,0.0,0.0,0.0,crowdsourced,0.0,True,,,,,,,,v3
da181f19678f4a21ae339678f4491164fad26c24e49b4a8b12801327ecd9c4d8,train,Female,Non-Health,Student,LS,consumer_queries,"Your female coworker complains of excessive thirst, urination and thinks she has Diabetes Mellitus and is going to visit the nearest doctor. Question: ",What other disease is caused by this symptoms,What other disease is caused by this symptoms,,,,Medical_Genetics,,0.0,0.0,0.0,crowdsourced,0.0,True,,,,,,,,v3
fde1199ac9b11fce796aec06448a09edf546b9c9e3babb0ad3cd49ecc8dd133f,train,Female,None,None,ZA,consumer_queries,"Your male classmate complains of lower back pain, numbness in legs and thinks he has Lumbar spondylosis and is going to visit the nearest doctor. Question: ",Will this affect his exercising schedule/plan?,Will this affect his exercising schedule/plan?,,,,Radiology,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
94caa0e91f6e73bf2d1b8e94ab196e5f9475e6ec2491487fd2650c558a3fc454,train,Female,Health Research,Licensed Professional,KE,consumer_queries,"Your male colleague complains of sudden weakness, paralysis, speech difficulties and thinks he has 4. Stroke and is going to visit the nearest doctor. Question: ",Am i permitted to drive?,Am i permitted to drive?,,,,Neurosurgery,,0.0,0.0,0.0,crowdsourced,0.25,,,,,,,,,v3
87e8cc809b5491f8e53da166ce6a5dd3c29587ce2564bfde66d70abff71e6ea3,train,Female,Non-Health,Consultant,ZA,consumer_queries,"Your neighbor's child complains of chest pain, fatigue and thinks she has Rheumatic Heart Disease and is going to visit the nearest doctor. Question: ","Can you provide guidance on recognizing signs of worsening heart health or potential complications, and when should we seek immediate medical attention?","Can you provide guidance on recognizing signs of worsening heart health or potential complications, and when should we seek immediate medical attention?",,,,Other,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
06ddf2bff7465239d29b76a6944f58b422c825f4b2eec7e443d1076b1f9979fc,train,Female,,,ZW,consumer_queries,Your male flatmate complains of lump in testicle and thinks he has Testicular Cancer and is going to visit the nearest doctor. Question: ,What are the possible symptoms of testicular cancer in men and their implications on fertility?,What are the possible symptoms of testicular cancer in men and their implications on fertility?,,,,Urology,,0.0,0.0,0.0,crowdsourced,0.25,,,,,,,,,v3
c51e4dafc38e5081ae0b77b733e6c6ab9d764b2e90dd53524cb66d35752f928b,train,Female,Non-Health,Intern,PH,consumer_queries,"Your female classmate complains of fever, weakness, stomach pain and thinks she has Typhoid Fever and is going to visit the nearest doctor. Question: ","What precautions can I take to prevent the spread of typhoid fever to others, and are there any specific measures I should follow to avoid contaminating food or water sources?","What precautions can I take to prevent the spread of typhoid fever to others, and are there any specific measures I should follow to avoid contaminating food or water sources?",,,,Emergency_Medicine,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
e0c30fb4610a96d478bd6227523780bc9c76a912be62494800b2c8ee44dddb56,train,Female,None,None,ZA,consumer_queries,Your female roommate complains of dissatisfaction or complications post-procedure and thinks she has Lip augmentation complications and is going to visit the nearest doctor. Question: ,"Have you experienced any unusual or persistent swelling, bruising, or discoloration in the treated area since the procedure?","Have you experienced any unusual or persistent swelling, bruising, or discoloration in the treated area since the procedure?",,,,Plastic_Surgery,,0.0,0.0,0.0,crowdsourced,1.0,False,,,,,,,,v3
59a6834836e0108464432019f73b7682b73e609d2c404bfea00d646c90fc7467,train,Female,None,None,ZA,consumer_queries,"Your female colleague complains of cough, shortness of breath and thinks she has Occupational Lung Diseases and is going to visit the nearest doctor. Question: ","Does Lung diseases have lasting effects, even after the exposure ends?","Does Lung diseases have lasting effects, even after the exposure ends?",,,,Pulmonary_Medicine,,0.0,0.0,0.0,crowdsourced,0.0,True,,,,,,,,v3
c0170fbb1acdec9d1defec6594edc0af201f635aa443b1d79ce08f38777427bb,train,Female,Nursing,,KE,consumer_queries,"Your male neighbor complains of tremors, stiffness, slow movement and thinks he has Parkinson's Disease (Less Common) and is going to visit the nearest doctor. Question: ","What resources or support services are available for managing the emotional and psychological aspects of living with Parkinson's disease, and how can I access them?","What resources or support services are available for managing the emotional and psychological aspects of living with Parkinson's disease, and how can I access them?",,,,Neurology,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
6f9e3f87a5e4bb88de4764a4c560115b1802e64ea75e1691a975ac28b23e49a5,train,Male,,,ZA,consumer_queries,"Your male friend complains of abdominal pain, diarrhea and thinks he has Intestinal Parasites and is going to visit the nearest doctor. Suggest an important question he might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",Is the disease prevalent in an area that she visited recently ,Is the disease prevalent in an area that she visited recently ,,,,,,0.0,0.0,0.0,crowdsourced,1.0,,,,,,,,,v3
3b143ef26c48b66b748db3178c6beb458b09818a8a675fe81c0fb3dcfaebc69e,train,Female,Pharmacy,Student,KE,consumer_queries,"Your male flatmate complains of difficulty swallowing, chest pain and thinks he has Esophageal Cancer and is going to visit the nearest doctor. Question: ",Are there any specific meals that would increase the difficulty in swallowing?,Are there any specific meals that would increase the difficulty in swallowing?,,,,Oncology,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
2a5855c2591d8391b42cb5846457dc32b6a7c6a8eafe9798e6c6ee63e2f2f67f,train,Female,Pharmacy,Other,ZA,consumer_queries,"Your female flatmate complains of itching, redness on contact and thinks she has Latex Allergy and is going to visit the nearest doctor. Question: ",Is there something else with the same symptoms besides Latex allergy? ,Is there something else with the same symptoms besides Latex allergy? ,,,,Allergy_and_Immunology,,0.0,0.0,0.0,crowdsourced,0.33,,,,,,,,,v3
2570d07e5411472834582c127f407a891896b610864c3cd6038ff146fd222b17,train,Female,Health Research,Researcher,ZA,consumer_queries,"Your female coworker complains of chest pain, difficulty breathing and thinks she has Chest Pain from Respiratory Conditions and is going to visit the nearest doctor. Question: ",What diagnostic tests or imaging studies are necessary to accurately diagnose the cause of my chest pain and breathing difficulties?,What diagnostic tests or imaging studies are necessary to accurately diagnose the cause of my chest pain and breathing difficulties?,,,,Anesthesiology,,0.0,0.0,0.0,crowdsourced,0.09,,,,,,,,,v3
8c27767daedf277fe907900847e0024ad2e24f070a4427be1f0b92295e4b3438,train,Male,Pharmacy,Student,KE,consumer_queries,"Your male colleague complains of swelling of legs, pain and thinks he has Lymphatic Filariasis and is going to visit the nearest doctor. Suggest an important question he might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",Could this condition lead to the amputation of my legs?,Could this condition lead to the amputation of my legs?,,,,,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
2d9455e4579a509adfb2cb73bfea103d1a6f0a1b6cf766cee302fb85759dee2b,train,Female,Pharmacy,Other,ZA,consumer_queries,"Your colleague's child complains of difficulty breathing, cough and thinks he has Pneumonia and is going to visit the nearest doctor. Question: ",What could be the cause of shortness of breathe? ,What could be the cause of shortness of breathe? ,,,,Family_Medicine,,0.0,0.0,0.0,crowdsourced,0.33,,,,,,,,,v3
fca6cb886975e4f41d97ad9b0b62889f515a51cb762d739b9e7ca8a2b6976670,train,Male,None,None,ZA,consumer_queries,"Your male neighbor complains of joint pain, vomiting and thinks he has Rift Valley fever and is going to visit the nearest doctor. Question: ",How to treat this fever ,How to treat this fever ,,,,Hemorrhagic_Fevers,,0.0,0.0,0.0,crowdsourced,0.05,True,,,,,,,,v3
013be9f8f48df342274fc8eb13e945d6e60848abc3d2531ee2c59586a367005a,train,Female,None,None,PH,consumer_queries,"Your coworker's child complains of abdominal pain, diarrhea and thinks she has Intestinal Worms and is going to visit the nearest doctor. Question: ",What is preventive treatment?,What is preventive treatment?,,,,Infectious_Disease,,0.0,0.0,0.0,crowdsourced,0.0,True,,,,,,,,v3
df88b48add8f552ee0cd2a9878438172879adddd0c0bafcc1a486bbffb87f915,train,Female,Health Research,Student,MZ,consumer_queries,Your male classmate complains of difficulty falling or staying asleep and thinks he has Insomnia and is going to visit the nearest doctor. Question: ,What I have to do before to go to de bed?,What I have to do before to go to de bed?,,,,Psychiatry,,0.0,0.0,0.0,crowdsourced,0.47,False,,,,,,,,v3
2cc2b8b77f32a12722e3ffd6054ef3b885bda113956f764771dcfa3950cf03f2,train,Female,Health Research,Other,ZA,consumer_queries,"Your female classmate complains of difficulty breathing, wheezing and thinks she has Asthma and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",Are there any lifestyle modifications or environmental changes I should consider making to better manage my asthma and reduce the frequency and severity of asthma attacks?,Are there any lifestyle modifications or environmental changes I should consider making to better manage my asthma and reduce the frequency and severity of asthma attacks?,,,,,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
b1443c6808d0b28e8e700b514d96360e4307a50e567683564b4abd8dd0ce2bd0,train,Male,Medicine,Student,TZ,consumer_queries,"Your female coworker complains of difficulty breathing, fever and thinks she has Pneumonia and is going to visit the nearest doctor. Question: ","What are the expected outcomes of treatment for pneumonia, and how soon can I expect to start feeling better?","What are the expected outcomes of treatment for pneumonia, and how soon can I expect to start feeling better?",,,,Pulmonary_Medicine,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
9a330123e187b66853761e55ee61c6ad4ed0fdd9438d65b00810c92c91a20081,train,Male,Medicine,Resident,KE,consumer_queries,"Your female colleague complains of confusion, muscle weakness and thinks she has Renal Tubular Acidosis and is going to visit the nearest doctor. Question: ",What dietary changes or restrictions should I consider to manage my renal tubular acidosis?,What dietary changes or restrictions should I consider to manage my renal tubular acidosis?,,,,Nephrology,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
c5596fb80ac214a51027d4fdde710efdff625873de0c017b1d3b6889791fb754,train,Female,Pharmacy,Student,KE,consumer_queries,"Your female colleague complains of toothache, sensitivity to hot or cold and thinks she has Dental caries and is going to visit the nearest doctor. Question: ",Can tooth decay result in the long run? Would consumption of sugary or acidic foods cause this eventually?,Can tooth decay result in the long run? Would consumption of sugary or acidic foods cause this eventually?,,,,Radiology,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
4b8e809b4daf92dda6ed347d423fb43e28ba8ce736c40a0bab5e6ebcf548b761,train,Female,Health Research,Researcher,ZA,consumer_queries,Your female neighbor complains of difficulty breathing and thinks she has Pneumonia and is going to visit the nearest doctor. Question: ,I'm having difficulties in breathing and it's making me struggle to do some chores...what can be the reason for this doctor?,I'm having difficulties in breathing and it's making me struggle to do some chores... what can be the reason for this doctor?,,,,Geriatrics,,0.0,0.0,0.0,crowdsourced,0.09,,,,,,,,,v3
89fb0e89f5b718f87e47a8bcc812bdc7dafa83d35288b70f14e971dcb590362c,train,Female,Health Research,Other,ZA,consumer_queries,"Your male classmate complains of increased thirst, urination and thinks he has Diabetes Mellitus and is going to visit the nearest doctor. Question: ",What type of Diabetes Mellitus do I have and how to make sure that it is managed properly?,What type of Diabetes Mellitus do I have and how to make sure that it is managed properly?,,,,Emergency_Medicine,,0.0,0.0,0.0,crowdsourced,0.22,,,,,,,,,v3
a2a02f5bf538ddf1d2f127ecb9d9aebb6c5989a7d11c3d717325f6806dbfc9f7,train,Female,None,None,ZA,consumer_queries,"Your female flatmate complains of abnormal vaginal bleeding, pelvic pain and thinks she has Cervical Cancer and is going to visit the nearest doctor. Question: ",How to treat this cancer ,How to treat this cancer ,,,,Oncology,,0.0,0.0,0.0,crowdsourced,0.03,True,,,,,,,,v3
43a81cdce34376959c390f568026b23f11c87e886ce000d72306315fa1d29c41,train,Female,Nursing,Licensed Professional,KE,consumer_queries,"Your female neighbor complains of toothache, gum pain and thinks she has Dental Problems and is going to visit the nearest doctor. Question: ",What steps can I take to prevent future kidney infections and maintain kidney health?,What steps can I take to prevent future kidney infections and maintain kidney health?,,,,General,,0.0,0.0,0.0,crowdsourced,0.08,False,,,,,,,,v3
610ba73896826ee95fb87192ef2d335c7309bf2f628461268283e0e204170fbf,train,Female,Medicine,Student,KE,consumer_queries,"Your female friend complains of increased thirst, urination and thinks she has Gestational Diabetes and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",Would my symptoms be stemming from another condition?,Would my symptoms be stemming from another condition?,,,,,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
b95f064ce82c1e0e21571b201bfdf8ea44f8b00924dc35977362e9481cb09ff3,train,Female,None,None,ZA,consumer_queries,Your female neighbor says i can't move my arm/leg like before and thinks she has Stroke Rehabilitation and is going to visit the nearest doctor. Question: ,Is the stroke Curable?,Is the stroke Curable?,,,,Physical_Medicine_and_Rehabilitation,,0.0,0.0,0.0,crowdsourced,0.03,True,,,,,,,,v3
51bdd8c13096728ef04319b19c1cfb766e924cdeeaf1298caa8e1bb2914608b0,train,Female,Nursing,Licensed Professional,KE,consumer_queries,"Your male coursemate complains of stiff neck, fever and thinks he has Meningitis and is going to visit the nearest doctor. Question: ",What specific symptoms should I watch out for that might indicate a worsening condition or complications of meningitis?,What specific symptoms should I watch out for that might indicate a worsening condition or complications of meningitis?,,,,General,,0.0,0.0,0.0,crowdsourced,0.0,True,,,,,,,,v3
123e91a130d8654c0d353782d316b3cf38799d94ce14b26959cba120bb0c01a7,train,Female,None,None,ZA,consumer_queries,"Your female coworker complains of memory loss, confusion and thinks she has Dementia and is going to visit the nearest doctor. Question: ",She might be sick through something else so she should just explain in details how she feels .,She might be sick through something else so she should just explain in details how she feels .,,,,Psychiatry,,0.0,0.0,0.0,crowdsourced,1.0,,,,,,,,,v3
a08fb02cddfdcfae793ea0383083edccd595b54b5168c1c66033de305d54bcfd,train,Female,Non-Health,Consultant,ZA,consumer_queries,Your male roommate complains of indigestion and discomfort and thinks he has Dyspepsia and is going to visit the nearest doctor. Question: ,Are there any dietary or lifestyle changes I should consider to manage my dyspepsia symptoms and prevent future episodes?,Are there any dietary or lifestyle changes I should consider to manage my dyspepsia symptoms and prevent future episodes?,,,,Geriatrics,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v3
db50ad3de6f03fa10309d05d2d27f217b8a6f0b30ba5461f63ffb56fb98db963,train,Female,Non-Health,Other,ZA,consumer_queries,"Your female roommate complains of numbness in limbs, tingling and thinks she has Peripheral Neuropathy and is going to visit the nearest doctor. Question: ",Are there any specific lifestyle changes or activities I should avoid to help manage peripheral neuropathy symptoms?,Are there any specific lifestyle changes or activities I should avoid to help manage peripheral neuropathy symptoms?,,,,Neurology,,0.0,0.0,0.0,crowdsourced,0.03,,,,,,,,,v3
98e1963b738ad38e1af74947b08c62b19afa09d8dce439bee83163224c1e39f3,train,Female,Nursing,Student,KE,consumer_queries,Your male classmate complains of severe big toe pain and thinks he has Gout and is going to visit the nearest doctor. Question: ,What is the basic underlying problem with gout?,What is the basic underlying problem with gout?,,,,Rheumatology,,0.0,0.0,0.0,crowdsourced,0.01,True,,,,,,,,v3
46a576cbe63047a2a4803e7d17d12f70e1d5cb46be020aae5add9aeecf26e5a2,train,Female,Health Research,Researcher,ZA,consumer_queries,Your male flatmate complains of lump in testicle and thinks he has Testicular Cancer and is going to visit the nearest doctor. Question: ,Is this type of cancer treatable ,Is this type of cancer treatable ,,,,Urology,,0.0,0.0,0.0,crowdsourced,0.44,,,,,,,,,v3
487aef533f812df798f037cc96da828532dc6bc1b2100a71d2bf6c40eb562f43,train,Female,Nursing,Licensed Professional,PH,consumer_queries,Your male coworker complains of excessive scarring after minor skin injury and thinks he has Keloid scars and is going to visit the nearest doctor. Question: ,What triggered me to have this kind of skin disease when I'm always clean and careful about my sanitary. Do I need ointments or any type of medicine for this? ,What triggered me to have this kind of skin disease when I'm always clean and careful about my sanitary. Do I need ointments or any type of medicine for this? ,,,,Plastic_Surgery,,0.0,0.0,0.0,crowdsourced,0.67,False,,,,,,,,v3
0c4f2a0611c2b4873f11d8b89540b004879da8f55a373697f4371f306c0a0c63,train,Female,Health Research,Researcher,ZA,consumer_queries,"Your male flatmate complains of tingling in hands and feet, weakness and thinks he has Vitamin B12 Deficiency and is going to visit the nearest doctor. Question: ",How to treat this illness ,How to treat this illness ,,,,Hematology,,0.0,0.0,0.0,crowdsourced,0.44,,,,,,,,,v3
214eca20947ab9f6453aa775f48a4b66c5dfff093d08120f0ce3d5d20d3aa460,train,Female,None,None,ZA,consumer_queries,"Your female coworker complains of lumps in breast, changes in the skin and thinks she has Breast lumps and changes and is going to visit the nearest doctor. Question: ",Is she having cancer?,Is she having cancer?,,,,Obstetrics_and_Gynecology,,0.0,0.0,0.0,crowdsourced,0.11,True,,,,,,,,v3
f2628088eb74a53f8f7ec2f9180dc7309ac76724e646c39395f6ee4acbf67d3f,train,Female,Non-Health,Other,ZA,consumer_queries,"Your coworker's child complains of stomach pain, malnutrition and thinks he has Worm Infestations and is going to visit the nearest doctor. Question: ","What preventive measures can we take to reduce the risk of worm infestations in the future, both for my child and our family?","What preventive measures can we take to reduce the risk of worm infestations in the future, both for my child and our family?",,,,Other,,0.0,1.0,0.0,crowdsourced,0.03,,,,,,,,,v3
5c500b222cbcd1c05f00ca75d4108d0ba68da05b8f51e9d7c52a416a2feaae9a,train,Female,Health Research,Other,ZA,consumer_queries,Your female coworker complains of pain after surgery and thinks she has Postoperative Pain and is going to visit the nearest doctor. Question: ,What specific procedure was performed during the surgery and how long is it normal to experience pain after this type of surgery?,What specific procedure was performed during the surgery and how long is it normal to experience pain after this type of surgery?,,,,Anesthesiology,,0.0,0.0,0.0,crowdsourced,0.22,,,,,,,,,v3
